onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
6.87152	171.13464583333334	Stimulus/S  1	1	171788	3	1	1
6.89152	171.13464583333334	Stimulus/S  4	4	172288	3	1	1
6.91152	171.13464583333334	Stimulus/S  8	8	172788	3	1	1
6.93152	171.13464583333334	Stimulus/S  8	8	173288	3	1	1
6.95152	171.13464583333334	Stimulus/S  8	8	173788	3	1	1
177.9882	171.13464583333334	Stimulus/S  2	2	4449705	3	1	1
178.43756	171.13464583333334	Stimulus/S  1	1	4460939	3	1	1
178.45756	171.13464583333334	Stimulus/S  4	4	4461439	3	1	1
178.47756	171.13464583333334	Stimulus/S  8	8	4461939	3	1	1
178.49756	171.13464583333334	Stimulus/S  8	8	4462439	3	1	1
178.51756	171.13464583333334	Stimulus/S  8	8	4462939	3	1	1
349.5542	171.13464583333334	Stimulus/S  2	2	8738855	3	1	1
350.00156	171.13464583333334	Stimulus/S  1	1	8750039	3	1	1
350.02156	171.13464583333334	Stimulus/S  4	4	8750539	3	1	1
350.04156	171.13464583333334	Stimulus/S  8	8	8751039	3	1	1
350.06156	171.13464583333334	Stimulus/S  8	8	8751539	3	1	1
350.08156	171.13464583333334	Stimulus/S  8	8	8752039	3	1	1
521.1182	171.13464583333334	Stimulus/S  2	2	13027955	3	1	1
521.56956	171.13464583333334	Stimulus/S  1	1	13039239	3	1	1
521.58956	171.13464583333334	Stimulus/S  4	4	13039739	3	1	1
521.60956	171.13464583333334	Stimulus/S  8	8	13040239	3	1	1
521.62956	171.13464583333334	Stimulus/S  8	8	13040739	3	1	1
521.64956	171.13464583333334	Stimulus/S  8	8	13041239	3	1	1
692.68624	171.13464583333334	Stimulus/S  2	2	17317156	3	1	1
693.4256	171.13464583333334	Stimulus/S  1	1	17335640	1	1	1
693.4456	171.13464583333334	Stimulus/S  4	4	17336140	1	1	1
693.4656	171.13464583333334	Stimulus/S  4	4	17336640	1	1	1
693.4856	171.13464583333334	Stimulus/S  8	8	17337140	1	1	1
693.5056	171.13464583333334	Stimulus/S  8	8	17337640	1	1	1
864.54228	171.13464583333334	Stimulus/S  2	2	21613557	1	1	1
865.00164	171.13464583333334	Stimulus/S  1	1	21625041	1	1	1
865.02164	171.13464583333334	Stimulus/S  4	4	21625541	1	1	1
865.04164	171.13464583333334	Stimulus/S  4	4	21626041	1	1	1
865.06164	171.13464583333334	Stimulus/S  8	8	21626541	1	1	1
865.08164	171.13464583333334	Stimulus/S  8	8	21627041	1	1	1
1036.11828	171.13464583333334	Stimulus/S  2	2	25902957	1	1	1
1036.55364	171.13464583333334	Stimulus/S  1	1	25913841	1	1	1
1036.57364	171.13464583333334	Stimulus/S  4	4	25914341	1	1	1
1036.59364	171.13464583333334	Stimulus/S  4	4	25914841	1	1	1
1036.61364	171.13464583333334	Stimulus/S  8	8	25915341	1	1	1
1036.63364	171.13464583333334	Stimulus/S  8	8	25915841	1	1	1
1207.67028	171.13464583333334	Stimulus/S  2	2	30191757	1	1	1
1208.13564	171.13464583333334	Stimulus/S  1	1	30203391	1	1	1
1208.15564	171.13464583333334	Stimulus/S  4	4	30203891	1	1	1
1208.17564	171.13464583333334	Stimulus/S  4	4	30204391	1	1	1
1208.19564	171.13464583333334	Stimulus/S  8	8	30204891	1	1	1
1208.21564	171.13464583333334	Stimulus/S  8	8	30205391	1	1	1
1379.25228	171.13464583333334	Stimulus/S  2	2	34481307	1	1	1
1379.69364	171.13464583333334	Stimulus/S  1	1	34492341	4	1	1
1379.71364	171.13464583333334	Stimulus/S  8	8	34492841	4	1	1
1379.73364	171.13464583333334	Stimulus/S  4	4	34493341	4	1	1
1379.75364	171.13464583333334	Stimulus/S  4	4	34493841	4	1	1
1379.77364	171.13464583333334	Stimulus/S  8	8	34494341	4	1	1
1550.81028	171.13464583333334	Stimulus/S  2	2	38770257	4	1	1
1551.25764	171.13464583333334	Stimulus/S  1	1	38781441	4	1	1
1551.27764	171.13464583333334	Stimulus/S  8	8	38781941	4	1	1
1551.29764	171.13464583333334	Stimulus/S  4	4	38782441	4	1	1
1551.31764	171.13464583333334	Stimulus/S  4	4	38782941	4	1	1
1551.33764	171.13464583333334	Stimulus/S  8	8	38783441	4	1	1
1722.37428	171.13464583333334	Stimulus/S  2	2	43059357	4	1	1
1722.82364	171.13464583333334	Stimulus/S  1	1	43070591	4	1	1
1722.84364	171.13464583333334	Stimulus/S  8	8	43071091	4	1	1
1722.86364	171.13464583333334	Stimulus/S  4	4	43071591	4	1	1
1722.88364	171.13464583333334	Stimulus/S  4	4	43072091	4	1	1
1722.90364	171.13464583333334	Stimulus/S  8	8	43072591	4	1	1
1893.94028	171.13464583333334	Stimulus/S  2	2	47348507	4	1	1
1894.38564	171.13464583333334	Stimulus/S  1	1	47359641	4	1	1
1894.40564	171.13464583333334	Stimulus/S  8	8	47360141	4	1	1
1894.42564	171.13464583333334	Stimulus/S  4	4	47360641	4	1	1
1894.44564	171.13464583333334	Stimulus/S  4	4	47361141	4	1	1
1894.46564	171.13464583333334	Stimulus/S  8	8	47361641	4	1	1
2065.50228	171.13464583333334	Stimulus/S  2	2	51637557	4	1	1
2065.95964	171.13464583333334	Stimulus/S  1	1	51648991	2	1	1
2065.97964	171.13464583333334	Stimulus/S  4	4	51649491	2	1	1
2065.99964	171.13464583333334	Stimulus/S  8	8	51649991	2	1	1
2066.01964	171.13464583333334	Stimulus/S  4	4	51650491	2	1	1
2066.03964	171.13464583333334	Stimulus/S  8	8	51650991	2	1	1
2237.07624	171.13464583333334	Stimulus/S  2	2	55926906	2	1	1
2237.5756	171.13464583333334	Stimulus/S  1	1	55939390	2	1	1
2237.5956	171.13464583333334	Stimulus/S  4	4	55939890	2	1	1
2237.6156	171.13464583333334	Stimulus/S  8	8	55940390	2	1	1
2237.6356	171.13464583333334	Stimulus/S  4	4	55940890	2	1	1
2237.6556	171.13464583333334	Stimulus/S  8	8	55941390	2	1	1
2408.69224	171.13464583333334	Stimulus/S  2	2	60217306	2	1	1
2409.1236	171.13464583333334	Stimulus/S  1	1	60228090	2	1	1
2409.1436	171.13464583333334	Stimulus/S  4	4	60228590	2	1	1
2409.1636	171.13464583333334	Stimulus/S  8	8	60229090	2	1	1
2409.1836	171.13464583333334	Stimulus/S  4	4	60229590	2	1	1
2409.2036	171.13464583333334	Stimulus/S  8	8	60230090	2	1	1
2580.2402	171.13464583333334	Stimulus/S  2	2	64506005	2	1	1
2580.69156	171.13464583333334	Stimulus/S  1	1	64517289	2	1	1
2580.71156	171.13464583333334	Stimulus/S  4	4	64517789	2	1	1
2580.73156	171.13464583333334	Stimulus/S  8	8	64518289	2	1	1
2580.75156	171.13464583333334	Stimulus/S  4	4	64518789	2	1	1
2580.77156	171.13464583333334	Stimulus/S  8	8	64519289	2	1	1
2751.8082	171.13464583333334	Stimulus/S  2	2	68795205	2	1	1
2752.24556	171.13464583333334	Stimulus/S  1	1	68806139	1	0	1
2752.26556	171.13464583333334	Stimulus/S  4	4	68806639	1	0	1
2752.28556	171.13464583333334	Stimulus/S  4	4	68807139	1	0	1
2752.30556	171.13464583333334	Stimulus/S  8	8	68807639	1	0	1
2752.32556	171.13464583333334	Stimulus/S  4	4	68808139	1	0	1
2923.36216	171.13464583333334	Stimulus/S  2	2	73084054	1	0	1
2923.81752	171.13464583333334	Stimulus/S  1	1	73095438	1	0	1
2923.83752	171.13464583333334	Stimulus/S  4	4	73095938	1	0	1
2923.85752	171.13464583333334	Stimulus/S  4	4	73096438	1	0	1
2923.87752	171.13464583333334	Stimulus/S  8	8	73096938	1	0	1
2923.89752	171.13464583333334	Stimulus/S  4	4	73097438	1	0	1
3094.93412	171.13464583333334	Stimulus/S  2	2	77373353	1	0	1
3095.36748	171.13464583333334	Stimulus/S  1	1	77384187	1	0	1
3095.38748	171.13464583333334	Stimulus/S  4	4	77384687	1	0	1
3095.40748	171.13464583333334	Stimulus/S  4	4	77385187	1	0	1
3095.42748	171.13464583333334	Stimulus/S  8	8	77385687	1	0	1
3095.44748	171.13464583333334	Stimulus/S  4	4	77386187	1	0	1
3266.48412	171.13464583333334	Stimulus/S  2	2	81662103	1	0	1
3266.93748	171.13464583333334	Stimulus/S  1	1	81673437	1	0	1
3266.95748	171.13464583333334	Stimulus/S  4	4	81673937	1	0	1
3266.97748	171.13464583333334	Stimulus/S  4	4	81674437	1	0	1
3266.99748	171.13464583333334	Stimulus/S  8	8	81674937	1	0	1
3267.01748	171.13464583333334	Stimulus/S  4	4	81675437	1	0	1
3438.05408	171.13464583333334	Stimulus/S  2	2	85951352	1	0	1
3438.49544	171.13464583333334	Stimulus/S  1	1	85962386	2	0	1
3438.51544	171.13464583333334	Stimulus/S  4	4	85962886	2	0	1
3438.53544	171.13464583333334	Stimulus/S  8	8	85963386	2	0	1
3438.55544	171.13464583333334	Stimulus/S  4	4	85963886	2	0	1
3438.57544	171.13464583333334	Stimulus/S  4	4	85964386	2	0	1
3609.61204	171.13464583333334	Stimulus/S  2	2	90240301	2	0	1
3610.0534	171.13464583333334	Stimulus/S  1	1	90251335	2	0	1
3610.0734	171.13464583333334	Stimulus/S  4	4	90251835	2	0	1
3610.0934	171.13464583333334	Stimulus/S  8	8	90252335	2	0	1
3610.1134	171.13464583333334	Stimulus/S  4	4	90252835	2	0	1
3610.1334	171.13464583333334	Stimulus/S  4	4	90253335	2	0	1
3781.17	171.13464583333334	Stimulus/S  2	2	94529250	2	0	1
3781.60736	171.13464583333334	Stimulus/S  1	1	94540184	2	0	1
3781.62736	171.13464583333334	Stimulus/S  4	4	94540684	2	0	1
3781.64736	171.13464583333334	Stimulus/S  8	8	94541184	2	0	1
3781.66736	171.13464583333334	Stimulus/S  4	4	94541684	2	0	1
3781.68736	171.13464583333334	Stimulus/S  4	4	94542184	2	0	1
3952.724	171.13464583333334	Stimulus/S  2	2	98818100	2	0	1
3953.16732	171.13464583333334	Stimulus/S  1	1	98829183	2	0	1
3953.18736	171.13464583333334	Stimulus/S  4	4	98829684	2	0	1
3953.20736	171.13464583333334	Stimulus/S  8	8	98830184	2	0	1
3953.22736	171.13464583333334	Stimulus/S  4	4	98830684	2	0	1
3953.24736	171.13464583333334	Stimulus/S  4	4	98831184	2	0	1
4124.28396	171.13464583333334	Stimulus/S  2	2	103107099	2	0	1
4124.73132	171.13464583333334	Stimulus/S  1	1	103118283	4	0	1
4124.75132	171.13464583333334	Stimulus/S  8	8	103118783	4	0	1
4124.77132	171.13464583333334	Stimulus/S  4	4	103119283	4	0	1
4124.79132	171.13464583333334	Stimulus/S  4	4	103119783	4	0	1
4124.81132	171.13464583333334	Stimulus/S  4	4	103120283	4	0	1
4295.84792	171.13464583333334	Stimulus/S  2	2	107396198	4	0	1
4296.28928	171.13464583333334	Stimulus/S  1	1	107407232	4	0	1
4296.30928	171.13464583333334	Stimulus/S  8	8	107407732	4	0	1
4296.32928	171.13464583333334	Stimulus/S  4	4	107408232	4	0	1
4296.34928	171.13464583333334	Stimulus/S  4	4	107408732	4	0	1
4296.36928	171.13464583333334	Stimulus/S  4	4	107409232	4	0	1
4467.40588	171.13464583333334	Stimulus/S  2	2	111685147	4	0	1
4467.84724	171.13464583333334	Stimulus/S  1	1	111696181	4	0	1
4467.86724	171.13464583333334	Stimulus/S  8	8	111696681	4	0	1
4467.88724	171.13464583333334	Stimulus/S  4	4	111697181	4	0	1
4467.90724	171.13464583333334	Stimulus/S  4	4	111697681	4	0	1
4467.92724	171.13464583333334	Stimulus/S  4	4	111698181	4	0	1
4638.96384	171.13464583333334	Stimulus/S  2	2	115974096	4	0	1
4639.4172	171.13464583333334	Stimulus/S  1	1	115985430	4	0	1
4639.4372	171.13464583333334	Stimulus/S  8	8	115985930	4	0	1
4639.4572	171.13464583333334	Stimulus/S  4	4	115986430	4	0	1
4639.4772	171.13464583333334	Stimulus/S  4	4	115986930	4	0	1
4639.4972	171.13464583333334	Stimulus/S  4	4	115987430	4	0	1
4810.5338	171.13464583333334	Stimulus/S  2	2	120263345	4	0	1
4810.98316	171.13464583333334	Stimulus/S  1	1	120274579	3	0	1
4811.00316	171.13464583333334	Stimulus/S  4	4	120275079	3	0	1
4811.02316	171.13464583333334	Stimulus/S  8	8	120275579	3	0	1
4811.04316	171.13464583333334	Stimulus/S  8	8	120276079	3	0	1
4811.06316	171.13464583333334	Stimulus/S  4	4	120276579	3	0	1
4982.09976	171.13464583333334	Stimulus/S  2	2	124552494	3	0	1
4982.55912	171.13464583333334	Stimulus/S  1	1	124563978	3	0	1
4982.57912	171.13464583333334	Stimulus/S  4	4	124564478	3	0	1
4982.59912	171.13464583333334	Stimulus/S  8	8	124564978	3	0	1
4982.61912	171.13464583333334	Stimulus/S  8	8	124565478	3	0	1
4982.63912	171.13464583333334	Stimulus/S  4	4	124565978	3	0	1
5153.67572	171.13464583333334	Stimulus/S  2	2	128841893	3	0	1
5154.12908	171.13464583333334	Stimulus/S  1	1	128853227	3	0	1
5154.14908	171.13464583333334	Stimulus/S  4	4	128853727	3	0	1
5154.16908	171.13464583333334	Stimulus/S  8	8	128854227	3	0	1
5154.18908	171.13464583333334	Stimulus/S  8	8	128854727	3	0	1
5154.20908	171.13464583333334	Stimulus/S  4	4	128855227	3	0	1
5325.24568	171.13464583333334	Stimulus/S  2	2	133131142	3	0	1
5325.70104	171.13464583333334	Stimulus/S  1	1	133142526	3	0	1
5325.72104	171.13464583333334	Stimulus/S  4	4	133143026	3	0	1
5325.74104	171.13464583333334	Stimulus/S  8	8	133143526	3	0	1
5325.76104	171.13464583333334	Stimulus/S  8	8	133144026	3	0	1
5325.78104	171.13464583333334	Stimulus/S  4	4	133144526	3	0	1
5496.81764	171.13464583333334	Stimulus/S  2	2	137420441	3	0	1
